id,latitude,longitude,time,magnitude,mc_current
1101,38.50275,-112.88401,2024-04-05 12:55:58.609,-0.92,-1.0
1102,38.50278,-112.88384,2024-04-05 12:57:09.803,-0.69,-1.0
1103,38.5029,-112.88301,2024-04-05 12:58:01.676,-0.87,-1.0
1104,38.50285,-112.88381,2024-04-05 13:01:10.365,-0.99,-1.0
1105,38.50369,-112.88249,2024-04-05 13:01:57.098,-0.78,-1.0
1106,38.50261,-112.88401,2024-04-05 13:02:55.008,-0.41,-1.0
1107,38.50011,-112.88392,2024-04-05 13:04:50.442,-0.68,-1.0
1108,38.50278,-112.8838,2024-04-05 13:05:11.698,-0.99,-1.0
1109,38.5019,-112.88419,2024-04-05 13:07:38.903,-0.58,-1.0
1110,38.50162,-112.88398,2024-04-05 13:07:58.060,-0.72,-1.0
1111,38.50287,-112.88408,2024-04-05 13:08:25.612,-0.99,-1.0
1112,38.50331,-112.88315,2024-04-05 13:11:16.877,-0.41,-1.0
1113,38.50128,-112.88408,2024-04-05 13:12:36.942,-0.83,-1.0
1114,38.50367,-112.88294,2024-04-05 13:15:40.581,-0.27,-1.0
1115,38.50033,-112.88396,2024-04-05 13:16:49.582,-0.61,-1.0
1116,38.50285,-112.88381,2024-04-05 13:17:12.176,-0.85,-1.0
1117,38.50189,-112.88412,2024-04-05 13:21:42.797,-0.58,-1.0
1118,38.50341,-112.88314,2024-04-05 13:24:31.856,-0.95,-1.0
1119,38.50178,-112.88419,2024-04-05 13:24:52.560,-0.92,-1.0
1120,38.50018,-112.88407,2024-04-05 13:25:46.118,-0.74,-1.0
1121,38.5,-112.88443,2024-04-05 13:28:08.079,-0.85,-1.0
1122,38.50072,-112.88444,2024-04-05 13:28:25.284,-0.8,-1.0
1123,38.50035,-112.88405,2024-04-05 13:29:31.329,-0.93,-1.0
1124,38.50156,-112.88389,2024-04-05 13:31:37.136,-0.75,-1.0
1125,38.50243,-112.88426,2024-04-05 13:32:55.480,-1.0,-1.0
1126,38.50019,-112.88468,2024-04-05 13:33:21.619,-0.82,-1.0
1127,38.5001,-112.88383,2024-04-05 13:33:54.724,-0.72,-1.0
1128,38.50012,-112.88404,2024-04-05 13:34:17.547,-0.85,-1.0
1129,38.50191,-112.88419,2024-04-05 13:34:40.753,-0.37,-1.0
1130,38.50204,-112.88395,2024-04-05 13:35:05.554,-0.75,-1.0
1131,38.50205,-112.88418,2024-04-05 13:36:11.747,-0.86,-1.0
1132,38.50258,-112.88399,2024-04-05 13:38:35.272,-1.0,-1.0
1133,38.50165,-112.88413,2024-04-05 13:38:41.394,-0.66,-1.0
1134,38.50182,-112.88435,2024-04-05 13:39:28.274,-0.35,-1.0
1135,38.50027,-112.88453,2024-04-05 13:40:58.309,-0.82,-1.0
1136,38.50004,-112.88471,2024-04-05 13:41:06.205,-0.97,-1.0
1137,38.50193,-112.88413,2024-04-05 13:41:18.271,-0.95,-1.0
1138,38.50274,-112.8839,2024-04-05 13:41:55.325,-0.98,-1.0
1139,38.50272,-112.88405,2024-04-05 13:42:09.521,-0.64,-1.0
1140,38.50276,-112.88402,2024-04-05 13:42:13.578,-0.97,-1.0
1141,38.50108,-112.88403,2024-04-05 13:43:44.482,-0.91,-1.0
1142,38.50317,-112.88326,2024-04-05 13:45:13.785,0.12,-1.0
1143,38.50276,-112.88386,2024-04-05 13:45:55.760,-0.91,-1.0
1144,38.49995,-112.88413,2024-04-05 13:46:01.992,-0.88,-1.0
1145,38.50273,-112.88409,2024-04-05 13:47:16.238,-0.71,-1.0
1146,38.50258,-112.88354,2024-04-05 13:48:24.506,-0.19,-1.0
1147,38.50179,-112.88413,2024-04-05 13:49:23.923,-0.85,-1.0
1148,38.50197,-112.884,2024-04-05 13:50:02.716,-0.73,-1.0
1149,38.501,-112.88407,2024-04-05 13:50:59.577,-0.77,-1.0
1150,38.50295,-112.88397,2024-04-05 13:52:04.507,-0.92,-1.0
1151,38.50275,-112.88344,2024-04-05 13:52:12.169,-0.63,-1.0
1152,38.50183,-112.88404,2024-04-05 13:52:15.898,-0.71,-1.0
1153,38.50021,-112.88447,2024-04-05 13:52:23.657,-0.81,-1.0
1154,38.50328,-112.88324,2024-04-05 13:53:10.499,-0.37,-1.0
1155,38.50004,-112.88372,2024-04-05 13:53:14.640,-0.73,-1.0
1156,38.50343,-112.88309,2024-04-05 13:53:33.827,-0.42,-1.0
1157,38.50091,-112.884,2024-04-05 13:53:46.704,-0.54,-1.0
1158,38.50123,-112.88475,2024-04-05 13:54:29.546,-0.68,-1.0
1159,38.5024,-112.88369,2024-04-05 13:55:36.477,-0.89,-1.0
1160,38.50295,-112.88336,2024-04-05 13:55:40.694,-0.72,-1.0
1161,38.5015,-112.88395,2024-04-05 13:56:32.250,-0.7,-1.0
1162,38.50286,-112.88392,2024-04-05 13:56:57.435,-0.95,-1.0
1163,38.50274,-112.88354,2024-04-05 13:58:43.440,-0.8,-1.0
1164,38.50404,-112.88261,2024-04-05 13:59:05.361,-0.23,-1.0
1165,38.50408,-112.88295,2024-04-05 14:01:26.145,-0.68,-1.0
1166,38.50153,-112.88389,2024-04-05 14:02:42.676,-0.68,-1.0
1167,38.50335,-112.88311,2024-04-05 14:03:14.175,-0.62,-1.0
1168,38.50064,-112.88449,2024-04-05 14:05:04.404,-0.34,-1.0
1169,38.50098,-112.88406,2024-04-05 14:05:38.007,-0.9,-1.0
1170,38.50028,-112.88464,2024-04-05 14:06:29.635,-0.93,-1.0
1171,38.50345,-112.88298,2024-04-05 14:06:32.884,-0.73,-1.0
1172,38.50163,-112.88442,2024-04-05 14:07:12.926,-0.89,-1.0
1173,38.50119,-112.88396,2024-04-05 14:07:55.227,-0.7,-1.0
1174,38.50027,-112.88404,2024-04-05 14:08:22.538,-0.98,-1.0
1175,38.50165,-112.88391,2024-04-05 14:08:54.153,-0.69,-1.0
1176,38.50293,-112.88393,2024-04-05 14:09:45.967,-0.58,-1.0
1177,38.50255,-112.88402,2024-04-05 14:10:08.132,-0.88,-1.0
1178,38.50377,-112.88243,2024-04-05 14:10:17.745,-0.94,-1.0
1179,38.50354,-112.88245,2024-04-05 14:11:17.494,-0.99,-1.0
1180,38.50267,-112.88354,2024-04-05 14:11:46.379,-0.55,-1.0
1181,38.50189,-112.8841,2024-04-05 14:13:08.208,-0.52,-1.0
1182,38.50191,-112.88419,2024-04-05 14:14:01.032,-0.48,-1.0
1183,38.50178,-112.88422,2024-04-05 14:14:07.598,-0.89,-1.0
1184,38.50234,-112.8837,2024-04-05 14:14:15.790,-0.57,-1.0
1185,38.50187,-112.88409,2024-04-05 14:15:14.817,0.05,-1.0
1186,38.50077,-112.88436,2024-04-05 14:19:04.219,-0.76,-1.0
1187,38.50008,-112.88401,2024-04-05 14:19:43.639,-0.73,-1.0
1188,38.50006,-112.88384,2024-04-05 14:19:54.429,-0.96,-1.0
1189,38.50275,-112.88381,2024-04-05 14:21:46.742,-0.91,-1.0
1190,38.50347,-112.88277,2024-04-05 14:21:59.012,-0.42,-1.0
1191,38.5021,-112.88407,2024-04-05 14:22:09.287,-0.84,-1.0
1192,38.50243,-112.8837,2024-04-05 14:22:34.104,-0.73,-1.0
1193,38.5011,-112.88261,2024-04-05 14:24:55.445,-0.89,-1.0
1194,38.49988,-112.88371,2024-04-05 14:26:52.507,-0.81,-1.0
1195,38.50069,-112.88362,2024-04-05 14:27:44.544,-0.72,-1.0
1196,38.50033,-112.88396,2024-04-05 14:29:12.956,-0.62,-1.0
1197,38.50109,-112.88395,2024-04-05 14:30:08.272,-0.85,-1.0
1198,38.49995,-112.88414,2024-04-05 14:30:59.989,-0.72,-1.0
1199,38.50359,-112.88299,2024-04-05 14:32:23.835,-0.31,-1.0
1200,38.50366,-112.88299,2024-04-05 14:32:27.991,-0.58,-1.0
1201,38.49995,-112.88436,2024-04-05 14:32:55.991,-0.78,-1.0
1202,38.5005,-112.88457,2024-04-05 14:33:39.986,-0.62,-1.0
1203,38.50257,-112.88365,2024-04-05 14:34:23.902,-0.02,-1.0
1204,38.50053,-112.88492,2024-04-05 14:35:14.130,-0.48,-1.0
1205,38.5015,-112.88387,2024-04-05 14:35:21.861,-0.29,-1.0
1206,38.50002,-112.88421,2024-04-05 14:35:28.513,-0.76,-1.0
1207,38.50101,-112.88406,2024-04-05 14:36:12.024,-0.98,-1.0
1208,38.50013,-112.88388,2024-04-05 14:43:02.992,-0.35,-1.0
1209,38.49877,-112.88337,2024-04-05 14:43:05.021,-0.79,-1.0
1210,38.50114,-112.88398,2024-04-05 14:43:31.752,-0.31,-1.0
1211,38.50188,-112.88415,2024-04-05 14:43:38.371,-0.74,-1.0
1212,38.49988,-112.88471,2024-04-05 14:44:40.154,-0.54,-1.0
1213,38.50298,-112.88386,2024-04-05 14:45:19.785,-0.93,-1.0
1214,38.50165,-112.88391,2024-04-05 14:46:35.117,-0.54,-1.0
1215,38.50018,-112.88407,2024-04-05 14:48:04.900,-0.03,-1.0
1216,38.50175,-112.88413,2024-04-05 14:48:13.350,-0.89,-1.0
1217,38.50164,-112.88417,2024-04-05 14:50:25.765,-1.0,-1.0
1218,38.50021,-112.88402,2024-04-05 14:51:02.184,-0.99,-1.0
1219,38.50095,-112.88398,2024-04-05 14:52:26.092,-0.79,-1.0
1220,38.50413,-112.8829,2024-04-05 14:52:59.802,-0.53,-1.0
1221,38.50153,-112.88393,2024-04-05 14:53:41.416,-0.8,-1.0
1222,38.49997,-112.88406,2024-04-05 14:54:04.875,-0.31,-1.0
1223,38.50215,-112.88395,2024-04-05 14:54:21.473,-0.95,-1.0
1224,38.50116,-112.88396,2024-04-05 14:54:35.147,-0.88,-1.0
1225,38.50223,-112.88412,2024-04-05 14:54:43.012,-0.8,-1.0
1226,38.50272,-112.88402,2024-04-05 14:55:13.302,-0.86,-1.0
1227,38.50354,-112.88299,2024-04-05 14:55:30.779,-0.49,-1.0
1228,38.49633,-112.89035,2024-04-05 14:56:13.173,-0.48,-1.0
1229,38.50189,-112.88412,2024-04-05 14:56:17.795,-0.55,-1.0
1230,38.5018,-112.88417,2024-04-05 14:56:28.141,-0.56,-1.0
1231,38.50015,-112.88415,2024-04-05 14:56:48.277,-0.42,-1.0
1232,38.50095,-112.88396,2024-04-05 14:58:01.202,-0.5,-1.0
1233,38.50245,-112.88379,2024-04-05 14:58:35.036,-0.27,-1.0
1234,38.50187,-112.88409,2024-04-05 14:59:35.096,-0.13,-1.0
1235,38.50256,-112.88354,2024-04-05 15:00:57.593,-0.9,-1.0
1236,38.50002,-112.88473,2024-04-05 15:01:40.000,-0.88,-1.0
1237,38.50261,-112.88399,2024-04-05 15:02:19.078,-0.73,-1.0
1238,38.50138,-112.88416,2024-04-05 15:02:33.945,-0.88,-1.0
1239,38.50028,-112.88449,2024-04-05 15:02:52.961,-0.88,-1.0
1240,38.49992,-112.88462,2024-04-05 15:02:58.884,-0.7,-1.0
1241,38.50151,-112.88389,2024-04-05 15:03:29.323,-0.85,-1.0
1242,38.50114,-112.88398,2024-04-05 15:03:38.563,-0.33,-1.0
1243,38.50259,-112.8836,2024-04-05 15:08:26.469,-0.83,-1.0
1244,38.50296,-112.88393,2024-04-05 15:09:33.909,-0.63,-1.0
1245,38.50098,-112.8841,2024-04-05 15:09:54.032,-0.69,-1.0
1246,38.4994,-112.88356,2024-04-05 15:10:58.596,-0.99,-1.0
1247,38.50189,-112.88408,2024-04-05 15:12:00.339,-0.81,-1.0
1248,38.50258,-112.88365,2024-04-05 15:14:02.000,-0.85,-1.0
1249,38.50152,-112.88389,2024-04-05 15:14:10.457,-0.87,-1.0
1250,38.49949,-112.88358,2024-04-05 15:14:24.708,-0.3,-1.0
1251,38.50352,-112.88305,2024-04-05 15:16:47.920,-0.95,-1.0
1252,38.5015,-112.88387,2024-04-05 15:17:08.002,-0.63,-1.0
1253,38.50085,-112.88404,2024-04-05 15:18:10.263,-0.71,-1.0
1254,38.50268,-112.88406,2024-04-05 15:18:32.140,-0.98,-1.0
1255,38.50261,-112.88398,2024-04-05 15:21:54.307,-0.87,-1.0
1256,38.50244,-112.88394,2024-04-05 15:22:17.305,-0.96,-1.0
1257,38.50254,-112.88369,2024-04-05 15:25:02.862,-0.87,-1.0
1258,38.50243,-112.88377,2024-04-05 15:25:55.262,-0.65,-1.0
1259,38.50269,-112.88352,2024-04-05 15:26:53.307,-0.61,-1.0
1260,38.50261,-112.88397,2024-04-05 15:28:40.202,-0.39,-1.0
1261,38.50116,-112.88421,2024-04-05 15:30:02.125,-0.89,-1.0
1262,38.50114,-112.88398,2024-04-05 15:30:45.969,-0.02,-1.0
1263,38.50343,-112.88311,2024-04-05 15:31:18.951,-0.62,-1.0
1264,38.50091,-112.884,2024-04-05 15:32:39.262,-0.75,-1.0
1265,38.5015,-112.88387,2024-04-05 15:33:57.326,-0.75,-1.0
1266,38.4993,-112.88299,2024-04-05 15:35:57.554,-0.69,-1.0
1267,38.49946,-112.88371,2024-04-05 15:36:49.615,-0.16,-1.0
1268,38.50281,-112.88398,2024-04-05 15:38:16.512,-0.6,-1.0
1269,38.50311,-112.88281,2024-04-05 15:38:43.184,-0.49,-1.0
1270,38.50261,-112.88392,2024-04-05 15:40:22.999,-0.91,-1.0
1271,38.50369,-112.88251,2024-04-05 15:44:22.545,-0.93,-1.0
1272,38.5026,-112.88398,2024-04-05 15:44:33.265,-0.86,-1.0
1273,38.50148,-112.88393,2024-04-05 15:45:32.791,-0.95,-1.0
1274,38.49966,-112.8827,2024-04-05 15:47:32.525,-0.72,-1.0
1275,38.50446,-112.88279,2024-04-05 15:48:09.852,-0.14,-1.0
1276,38.50094,-112.88397,2024-04-05 15:48:43.593,-0.67,-1.0
1277,38.50263,-112.88398,2024-04-05 15:50:03.176,-0.88,-1.0
1278,38.49998,-112.88462,2024-04-05 15:51:18.207,-0.99,-1.0
1279,38.50453,-112.88275,2024-04-05 15:52:24.400,-0.25,-1.0
1280,38.5009,-112.88402,2024-04-05 15:53:08.074,-0.65,-1.0
1281,38.5037,-112.88301,2024-04-05 15:53:39.384,-0.97,-1.0
1282,38.50094,-112.88392,2024-04-05 15:54:41.270,-0.87,-1.0
1283,38.50376,-112.88296,2024-04-05 15:55:28.681,-0.82,-1.0
1284,38.50305,-112.88334,2024-04-05 15:57:45.071,-1.0,-1.0
1285,38.5015,-112.88387,2024-04-05 15:58:32.609,-0.72,-1.0
1286,38.50083,-112.88405,2024-04-05 15:58:42.556,-0.62,-1.0
1287,38.50233,-112.88369,2024-04-05 16:00:59.382,-0.66,-1.0
1288,38.5034,-112.8827,2024-04-05 16:03:02.327,-0.13,-1.0
1289,38.50183,-112.88498,2024-04-05 16:06:07.516,-0.96,-1.0
1290,38.50266,-112.88354,2024-04-05 16:07:31.150,-0.87,-1.0
1291,38.50318,-112.88323,2024-04-05 16:07:42.148,0.04,-1.0
1292,38.50205,-112.8839,2024-04-05 16:07:54.798,-0.88,-1.0
1293,38.50287,-112.88344,2024-04-05 16:08:03.673,-0.37,-1.0
1294,38.50261,-112.88399,2024-04-05 16:09:34.340,-0.86,-1.0
1295,38.50114,-112.88398,2024-04-05 16:13:03.498,-0.61,-1.0
1296,38.49896,-112.88354,2024-04-05 16:13:41.339,-0.27,-1.0
1297,38.50199,-112.88442,2024-04-05 16:14:26.803,0.12,-1.0
1298,38.49854,-112.89573,2024-04-05 16:17:13.390,-0.95,-1.0
1299,38.50094,-112.88397,2024-04-05 16:21:11.671,-0.79,-1.0
1300,38.50355,-112.88282,2024-04-05 16:23:18.026,-0.96,-1.0
1301,38.50508,-112.88242,2024-04-05 16:26:19.027,-0.98,-1.0
1302,38.49867,-112.88341,2024-04-05 16:28:39.527,-0.45,-1.0
1303,38.50359,-112.88274,2024-04-05 16:31:07.615,-0.97,-1.0
1304,38.50354,-112.88315,2024-04-05 16:31:21.643,-0.55,-1.0
1305,38.50305,-112.88328,2024-04-05 16:33:26.145,-0.86,-1.0
1306,38.50151,-112.88389,2024-04-05 16:33:33.627,-0.74,-1.0
1307,38.50258,-112.88354,2024-04-05 16:36:05.294,-0.15,-1.0
1308,38.5009,-112.884,2024-04-05 16:36:30.700,-0.89,-1.0
1309,38.50147,-112.88378,2024-04-05 16:42:51.091,-0.85,-1.0
1310,38.50093,-112.88399,2024-04-05 16:43:52.163,-0.68,-1.0
1311,38.50154,-112.88386,2024-04-05 16:45:30.714,-0.9,-1.0
1312,38.50355,-112.88281,2024-04-05 16:46:26.193,-0.88,-1.0
1313,38.50291,-112.88375,2024-04-05 16:52:28.616,-0.67,-1.0
1314,38.50376,-112.88255,2024-04-05 16:55:57.958,-0.96,-1.0
1315,38.50181,-112.88364,2024-04-05 16:56:24.639,-0.95,-1.0
1316,38.50248,-112.88367,2024-04-05 16:57:11.360,-0.38,-1.0
1317,38.50397,-112.88281,2024-04-05 17:06:08.361,-0.71,-1.0
1318,38.50183,-112.88246,2024-04-05 17:07:49.172,-0.96,-1.0
1319,38.50146,-112.88369,2024-04-05 17:13:37.859,-0.91,-1.0
1320,38.50328,-112.88307,2024-04-05 17:16:52.197,-0.39,-1.0
1321,38.50349,-112.88302,2024-04-05 17:17:08.877,-0.39,-1.0
1322,38.50252,-112.88322,2024-04-05 17:18:23.003,-0.81,-1.0
1323,38.50358,-112.88273,2024-04-05 17:19:46.872,0.07,-1.0
1324,38.5024,-112.88363,2024-04-05 17:24:51.873,-0.58,-1.0
1325,38.50244,-112.88363,2024-04-05 17:26:36.989,-0.82,-1.0
1326,38.50378,-112.88286,2024-04-05 17:29:00.347,-0.28,-1.0
1327,38.50331,-112.88315,2024-04-05 17:29:04.291,-0.07,-1.0
1328,38.50373,-112.88292,2024-04-05 17:29:09.602,-0.02,-1.0
1329,38.50354,-112.88274,2024-04-05 17:29:29.030,-0.56,-1.0
1330,38.50352,-112.88303,2024-04-05 17:31:00.646,-0.96,-1.0
1331,38.50394,-112.88226,2024-04-05 17:32:29.246,-0.92,-1.0
1332,38.50294,-112.8828,2024-04-05 17:32:49.467,-0.51,-1.0
1333,38.49998,-112.88462,2024-04-05 17:35:57.638,-0.52,-1.0
1334,38.50021,-112.88449,2024-04-05 17:36:09.268,-0.86,-1.0
1335,38.50082,-112.88403,2024-04-05 17:36:31.037,-0.83,-1.0
1336,38.50393,-112.88294,2024-04-05 17:39:21.205,-0.83,-1.0
1337,38.50349,-112.88314,2024-04-05 17:45:56.700,-0.93,-1.0
1338,38.50087,-112.88403,2024-04-05 17:46:20.367,-0.7,-1.0
1339,38.5021,-112.88187,2024-04-05 17:48:19.949,-0.88,-1.0
1340,38.5004,-112.88447,2024-04-05 17:49:18.562,-0.59,-1.0
1341,38.50139,-112.88377,2024-04-05 17:49:27.281,-1.0,-1.0
1342,38.50294,-112.88338,2024-04-05 17:50:07.572,-0.91,-1.0
1343,38.50419,-112.88252,2024-04-05 17:57:35.799,-0.71,-1.0
1344,38.50297,-112.88331,2024-04-05 18:06:35.583,-0.85,-1.0
1345,38.50469,-112.88275,2024-04-05 18:07:45.303,-0.37,-1.0
1346,38.4997,-112.8831,2024-04-05 18:14:02.029,-0.78,-1.0
1347,38.49964,-112.88267,2024-04-05 18:19:40.952,0.81,-1.0
1348,38.50318,-112.88323,2024-04-05 18:25:38.976,-0.21,-1.0
1349,38.50356,-112.88299,2024-04-05 18:28:49.255,-0.73,-1.0
1350,38.49939,-112.88395,2024-04-05 18:46:39.748,0.28,-1.0
1351,38.50365,-112.88299,2024-04-05 18:47:33.953,-0.49,-1.0
1352,38.50348,-112.88303,2024-04-05 18:47:56.201,-0.18,-1.0
1353,38.50269,-112.88353,2024-04-05 18:48:25.531,-0.36,-1.0
1354,38.50335,-112.88302,2024-04-05 18:48:38.155,-0.6,-1.0
1355,38.50251,-112.88372,2024-04-05 18:49:27.015,0.16,-1.0
1356,38.50073,-112.88404,2024-04-05 18:54:25.098,-0.56,-1.0
1357,38.50345,-112.88233,2024-04-05 18:54:45.850,-0.68,-1.0
1358,38.50384,-112.8828,2024-04-05 18:55:32.881,-0.97,-1.0
1359,38.50374,-112.88315,2024-04-05 18:56:21.414,-0.87,-1.0
1360,38.50327,-112.88308,2024-04-05 19:02:58.299,-0.88,-1.0
1361,38.49965,-112.88609,2024-04-05 19:05:58.318,-0.95,-1.0
1362,38.49937,-112.88407,2024-04-05 19:10:41.603,-0.94,-1.0
1363,38.50354,-112.88301,2024-04-05 19:11:39.024,-0.97,-1.0
1364,38.50413,-112.8829,2024-04-05 19:12:42.271,-0.44,-1.0
1365,38.50328,-112.88265,2024-04-05 19:17:15.866,-0.83,-1.0
1366,38.50437,-112.88275,2024-04-05 19:27:41.293,-0.03,-1.0
1367,38.50206,-112.88389,2024-04-05 19:37:11.428,-0.9,-1.0
1368,38.50372,-112.88305,2024-04-05 19:38:51.305,-0.91,-1.0
1369,38.50176,-112.8835,2024-04-05 19:40:55.639,-0.93,-1.0
1370,38.50374,-112.8826,2024-04-05 19:41:03.347,-1.0,-1.0
1371,38.50465,-112.88275,2024-04-05 19:47:43.915,-0.07,-1.0
1372,38.49989,-112.88446,2024-04-05 19:54:38.319,-0.85,-1.0
1373,38.50351,-112.88315,2024-04-05 20:07:15.613,-0.54,-1.0
1374,38.50359,-112.88299,2024-04-05 20:10:45.464,-0.31,-1.0
1375,38.5046,-112.88275,2024-04-05 20:22:34.717,-0.35,-1.0
1376,38.50466,-112.88274,2024-04-05 20:23:43.289,-0.89,-1.0
1377,38.50478,-112.88271,2024-04-05 20:24:37.903,-0.66,-1.0
1378,38.5017,-112.88475,2024-04-05 20:26:52.519,-0.83,-1.0
1379,38.50355,-112.88303,2024-04-05 20:31:27.840,-0.78,-1.0
1380,38.5016,-112.88492,2024-04-05 20:36:04.511,-0.91,-1.0
1381,38.50367,-112.88242,2024-04-05 20:37:07.449,-0.98,-1.0
1382,38.50453,-112.88274,2024-04-05 20:43:42.656,-0.96,-1.0
1383,38.50405,-112.88259,2024-04-05 20:45:41.554,-0.95,-1.0
1384,38.50205,-112.88486,2024-04-05 20:46:09.060,-0.9,-1.0
1385,38.50154,-112.88368,2024-04-05 20:46:55.526,-0.77,-1.0
1386,38.5016,-112.88509,2024-04-05 20:47:53.655,-0.99,-1.0
1387,38.5039,-112.88274,2024-04-05 20:51:48.823,-0.24,-1.0
1388,38.5039,-112.88266,2024-04-05 20:51:58.153,-0.76,-1.0
1389,38.50196,-112.88475,2024-04-05 20:53:09.316,-0.88,-1.0
1390,38.50206,-112.88471,2024-04-05 20:53:28.769,-0.78,-1.0
1391,38.50163,-112.88364,2024-04-05 20:56:19.758,-0.97,-1.0
1392,38.50202,-112.88464,2024-04-05 20:59:11.480,-0.69,-1.0
1393,38.50318,-112.88323,2024-04-05 20:59:48.573,0.5,-1.0
1394,38.50323,-112.88322,2024-04-05 21:00:00.552,-0.7,-1.0
1395,38.50031,-112.88506,2024-04-05 21:01:22.348,-0.98,-1.0
1396,38.50293,-112.8838,2024-04-05 21:03:40.693,-0.79,-1.0
1397,38.50191,-112.88475,2024-04-05 21:06:51.573,-0.87,-1.0
1398,38.50163,-112.88516,2024-04-05 21:07:28.231,-0.98,-1.0
1399,38.50187,-112.88465,2024-04-05 21:07:33.182,-0.9,-1.0
1400,38.50194,-112.88406,2024-04-05 21:15:57.905,-0.9,-1.0
1401,38.50258,-112.88354,2024-04-05 21:17:25.292,0.17,-1.0
1402,38.50184,-112.88478,2024-04-05 21:18:03.398,-0.74,-1.0
1403,38.50353,-112.88272,2024-04-05 21:20:04.539,-0.91,-1.0
1404,38.50209,-112.88483,2024-04-05 21:21:29.423,-0.99,-1.0
1405,38.50209,-112.88399,2024-04-05 21:25:52.324,-0.68,-1.0
1406,38.5029,-112.88366,2024-04-05 21:26:59.682,-0.92,-1.0
1407,38.50183,-112.88467,2024-04-05 21:27:21.074,-0.86,-1.0
1408,38.5047,-112.88275,2024-04-05 21:32:29.432,-0.74,-1.0
1409,38.50273,-112.88403,2024-04-05 21:33:00.999,-0.97,-1.0
1410,38.50282,-112.88344,2024-04-05 21:40:28.914,-0.99,-1.0
1411,38.50137,-112.88418,2024-04-05 21:41:07.800,-0.87,-1.0
1412,38.50263,-112.88409,2024-04-05 21:43:38.354,-0.94,-1.0
1413,38.50134,-112.88383,2024-04-05 21:44:07.532,-0.8,-1.0
1414,38.50202,-112.88391,2024-04-05 21:49:04.234,-0.88,-1.0
1415,38.50509,-112.88261,2024-04-05 21:50:11.764,-0.64,-1.0
1416,38.5007,-112.88547,2024-04-05 21:50:46.286,-0.83,-1.0
1417,38.50278,-112.88394,2024-04-05 21:52:09.770,-0.84,-1.0
1418,38.50068,-112.88679,2024-04-05 21:54:12.084,-0.58,-1.0
1419,38.50334,-112.88278,2024-04-05 21:54:44.246,0.02,-1.0
1420,38.50294,-112.88283,2024-04-05 21:55:16.607,0.43,-1.0
1421,38.50297,-112.88271,2024-04-05 21:55:32.318,-0.55,-1.0
1422,38.50126,-112.88352,2024-04-05 21:57:00.457,-0.7,-1.0
1423,38.501,-112.88657,2024-04-05 21:57:18.912,-0.65,-1.0
1424,38.5012,-112.88655,2024-04-05 21:58:00.203,-0.89,-1.0
1425,38.50317,-112.88326,2024-04-05 21:58:43.658,0.03,-1.0
1426,38.50042,-112.88687,2024-04-05 21:59:28.989,-0.99,-1.0
1427,38.50281,-112.88403,2024-04-05 21:59:56.164,-0.36,-1.0
1428,38.50267,-112.88393,2024-04-05 22:00:05.589,-1.0,-1.0
1429,38.50054,-112.88687,2024-04-05 22:02:02.278,-0.69,-1.0
1430,38.5038,-112.88276,2024-04-05 22:02:53.368,-0.38,-1.0
1431,38.50049,-112.88687,2024-04-05 22:04:13.155,-0.72,-1.0
1432,38.5026,-112.88395,2024-04-05 22:05:15.721,-0.86,-1.0
1433,38.50043,-112.88686,2024-04-05 22:06:10.205,-0.96,-1.0
1434,38.50101,-112.88653,2024-04-05 22:06:45.749,-0.78,-1.0
1435,38.50065,-112.88685,2024-04-05 22:07:49.539,-0.96,-1.0
1436,38.50505,-112.8824,2024-04-05 22:08:21.341,-0.96,-1.0
1437,38.50275,-112.88395,2024-04-05 22:09:02.999,-0.87,-1.0
1438,38.50288,-112.88375,2024-04-05 22:09:35.094,-0.09,-1.0
1439,38.50047,-112.88687,2024-04-05 22:11:01.551,-0.39,-1.0
1440,38.50118,-112.88656,2024-04-05 22:11:08.075,-0.49,-1.0
1441,38.5026,-112.88291,2024-04-05 22:12:22.344,-1.0,-1.0
1442,38.50401,-112.88232,2024-04-05 22:13:11.108,-0.95,-1.0
1443,38.5014,-112.88385,2024-04-05 22:15:17.168,-0.82,-1.0
1444,38.50107,-112.88651,2024-04-05 22:15:31.361,0.05,-1.0
1445,38.50068,-112.88679,2024-04-05 22:16:51.564,-0.93,-1.0
1446,38.5038,-112.88274,2024-04-05 22:17:43.640,-0.61,-1.0
1447,38.50206,-112.88616,2024-04-05 22:18:12.442,-0.82,-1.0
1448,38.50051,-112.88689,2024-04-05 22:18:43.704,-0.95,-1.0
1449,38.50344,-112.88306,2024-04-05 22:19:31.338,-0.69,-1.0
1450,38.50146,-112.88409,2024-04-05 22:22:16.861,-0.92,-1.0
1451,38.50182,-112.88453,2024-04-05 22:22:39.790,-0.33,-1.0
1452,38.50039,-112.88692,2024-04-05 22:23:11.598,-0.84,-1.0
1453,38.50118,-112.88656,2024-04-05 22:23:55.683,-0.37,-1.0
1454,38.50049,-112.88687,2024-04-05 22:24:00.887,-0.71,-1.0
1455,38.5026,-112.88396,2024-04-05 22:29:07.444,-0.9,-1.0
1456,38.50031,-112.88694,2024-04-05 22:29:29.179,-0.97,-1.0
1457,38.50065,-112.88552,2024-04-05 22:30:25.920,-1.0,-1.0
1458,38.49168,-112.89828,2024-04-05 22:30:31.575,-0.9,-1.0
